Data de lançamento;Empresa;Conta;Referência;Nº documento;Chave de lançamento;Segmento;Elemento PEP;Centro custo;Centro de lucro;Texto;Moeda interna 2;Montante em MI2;Moeda interna;Montante em moeda interna
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;UKG;;100095;UKG;08.2025;EUR;40.69;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;UKG;;100095;UKG;08.2025;EUR;40.69;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;SAP;;120095;SAPSF;08.2025;EUR;40.69;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;UKG;;100095;UKG;08.2025;EUR;135.65;CAD;217.46
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;WFS;;110095;WFS;08.2025;EUR;36.78;CAD;58.97
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;SAP;;120095;SAPSF;08.2025;EUR;46.78;CAD;75.00
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;SAP;;120095;SAPSF;08.2025;EUR;40.69;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;CBL_000;;800095;700;08.2025;EUR;62.38;CAD;100.00
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;SAP;;120095;SAPSF;08.2025;EUR;40.69;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;SAP;;120095;SAPSF;08.2025;EUR;40.69;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;UKG;;100095;UKG;08.2025;EUR;40.69;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;UKG;;100095;UKG;08.2025;EUR;31.48;CAD;50.46
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;UKG;;100095;UKG;08.2025;EUR;25.83;CAD;41.41
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;UKG;;100095;UKG;08.2025;EUR;25.83;CAD;41.41
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;UKG;;100095;UKG;08.2025;EUR;25.83;CAD;41.41
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;CBL_000;;300095;700;08.2025;EUR;41.40;CAD;66.37
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;UKG;;100095;UKG;08.2025;EUR;40.83;CAD;65.45
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;SAP;;120095;SAPSF;08.2025;EUR;40.69;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;SAP;;120095;SAPSF;08.2025;EUR;40.69;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;SAP;;120095;SAPSF;08.2025;EUR;40.69;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;CBL_000;;200095;700;08.2025;EUR;40.69;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;SAP;;120095;SAPSF;08.2025;EUR;22.17;CAD;35.54
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;WFS;;110095;WFS;08.2025;EUR;40.69;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;CBL_000;;800095;700;08.2025;EUR;40.69;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;SAP;;120095;SAPSF;08.2025;EUR;40.69;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;CBL_000;;500095;700;08.2025;EUR;40.69;CAD;65.23
8/31/2025;F095;626200;EXP. IN-RGY CA;100001021;40;CBL_000;;500095;700;08.2025;EUR;40.69;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;SAP;;120095;SAPSF;09.2025;EUR;39.51;CAD;64.59
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;WFS;;110095;WFS;09.2025;EUR;21.13;CAD;34.54
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;SAP;;120095;SAPSF;09.2025;EUR;39.91;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;SAP;;120095;SAPSF;09.2025;EUR;25.40;CAD;41.52
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;SAP;;120095;SAPSF;09.2025;EUR;39.91;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;CBL_000;;300095;700;09.2025;EUR;39.91;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;CBL_000;;200095;700;09.2025;EUR;39.91;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;SAP;;120095;SAPSF;09.2025;EUR;39.91;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;SAP;;120095;SAPSF;09.2025;EUR;18.69;CAD;30.55
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;INT_WD;;150095;WORKDAY;09.2025;EUR;21.50;CAD;35.14
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;CBL_000;;800095;700;09.2025;EUR;40.60;CAD;66.37
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;SAP;;120095;SAPSF;09.2025;EUR;22.27;CAD;36.41
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;CBL_000;;500095;700;09.2025;EUR;34.54;CAD;56.46
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;CBL_000;;800095;700;09.2025;EUR;40.60;CAD;66.37
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;CBL_000;;500095;700;09.2025;EUR;39.91;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;WFS;;110095;WFS;09.2025;EUR;39.91;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;SAP;;120095;SAPSF;09.2025;EUR;79.81;CAD;130.46
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;WFS;;110095;WFS;09.2025;EUR;40.60;CAD;66.37
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;SAP;;120095;SAPSF;09.2025;EUR;39.91;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;CBL_000;;800095;700;09.2025;EUR;39.91;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;CBL_000;;200095;700;09.2025;EUR;39.91;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;SAP;;120095;SAPSF;09.2025;EUR;36.77;CAD;60.10
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;UKG;;100095;UKG;09.2025;EUR;39.91;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;UKG;;100095;UKG;09.2025;EUR;39.91;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;SAP;;120095;SAPSF;09.2025;EUR;39.91;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;WFS;;110095;WFS;09.2025;EUR;36.08;CAD;58.97
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;SAP;;120095;SAPSF;09.2025;EUR;45.88;CAD;75.00
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;SAP;;120095;SAPSF;09.2025;EUR;39.91;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;CBL_000;;800095;700;09.2025;EUR;54.14;CAD;88.50
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;SAP;;120095;SAPSF;09.2025;EUR;39.91;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;WFS;;110095;WFS;09.2025;EUR;121.81;CAD;199.11
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;CBL_000;;800095;700;09.2025;EUR;39.91;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;SAP;;120095;SAPSF;09.2025;EUR;39.91;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;UKG;;100095;UKG;09.2025;EUR;39.91;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;CBL_000;;300095;700;09.2025;EUR;40.60;CAD;66.37
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;SAP;;120095;SAPSF;09.2025;EUR;119.72;CAD;195.69
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;UKG;;100095;UKG;09.2025;EUR;40.04;CAD;65.45
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;SAP;;120095;SAPSF;09.2025;EUR;39.91;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;UKG;;100095;UKG;09.2025;EUR;39.91;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;UKG;;100095;UKG;09.2025;EUR;39.91;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;SAP;;120095;SAPSF;09.2025;EUR;39.91;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;WFS;;110095;WFS;09.2025;EUR;39.91;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;CBL_000;;200095;700;09.2025;EUR;39.91;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;WFS;;110095;WFS;09.2025;EUR;79.81;CAD;130.46
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;CBL_000;;800095;700;09.2025;EUR;39.91;CAD;65.23
9/30/2025;F095;626200;EXP. IN-RGY CA;100001223;40;SAP;;120095;SAPSF;09.2025;EUR;39.91;CAD;65.23
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;SAP;;120095;SAPSF;10.2025;EUR;39.85;CAD;64.59
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;WFS;;110095;WFS;10.2025;EUR;21.31;CAD;34.54
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;SAP;;120095;SAPSF;10.2025;EUR;40.25;CAD;65.23
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;SAP;;120095;SAPSF;10.2025;EUR;25.62;CAD;41.52
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;CBL_000;;300095;700;10.2025;EUR;40.25;CAD;65.23
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;CBL_000;;200095;700;10.2025;EUR;40.25;CAD;65.23
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;SAP;;120095;SAPSF;10.2025;EUR;40.25;CAD;65.23
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;SAP;;120095;SAPSF;10.2025;EUR;18.85;CAD;30.55
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;INT_WD;;150095;WORKDAY;10.2025;EUR;21.31;CAD;34.54
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;CBL_000;;800095;700;10.2025;EUR;40.95;CAD;66.37
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;SAP;;120095;SAPSF;10.2025;EUR;22.47;CAD;36.41
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;CBL_000;;500095;700;10.2025;EUR;34.84;CAD;56.46
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;CBL_000;;800095;700;10.2025;EUR;40.95;CAD;66.37
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;CBL_000;;500095;700;10.2025;EUR;40.25;CAD;65.23
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;CBL_000;;500095;700;10.2025;EUR;42.93;CAD;69.58
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;WFS;;110095;WFS;10.2025;EUR;40.25;CAD;65.23
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;SAP;;120095;SAPSF;10.2025;EUR;40.25;CAD;65.23
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;SAP;;120095;SAPSF;10.2025;EUR;40.25;CAD;65.23
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;SAP;;120095;SAPSF;10.2025;EUR;22.29;CAD;36.13
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;SAP;;120095;SAPSF;10.2025;EUR;22.29;CAD;36.13
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;SAP;;120095;SAPSF;10.2025;EUR;87.67;CAD;142.08
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;CBL_000;;200095;700;10.2025;EUR;40.25;CAD;65.23
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;SAP;;120095;SAPSF;10.2025;EUR;37.35;CAD;60.53
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;UKG;;100095;UKG;10.2025;EUR;40.25;CAD;65.23
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;UKG;;100095;UKG;10.2025;EUR;40.25;CAD;65.23
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;SAP;;120095;SAPSF;10.2025;EUR;28.10;CAD;45.54
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;WFS;;110095;WFS;10.2025;EUR;36.43;CAD;59.05
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;SAP;;120095;SAPSF;10.2025;EUR;46.28;CAD;75.00
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;SAP;;120095;SAPSF;10.2025;EUR;40.25;CAD;65.23
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;SAP;;120095;SAPSF;10.2025;EUR;40.25;CAD;65.23
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;CBL_000;;800095;700;10.2025;EUR;40.25;CAD;65.23
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;UKG;;100095;UKG;10.2025;EUR;119.94;CAD;194.39
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;UKG;;100095;UKG;10.2025;EUR;40.25;CAD;65.23
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;UKG;;100095;UKG;10.2025;EUR;33.35;CAD;54.05
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;CBL_000;;300095;700;10.2025;EUR;40.95;CAD;66.37
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;UKG;;100095;UKG;10.2025;EUR;40.38;CAD;65.45
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;SAP;;120095;SAPSF;10.2025;EUR;40.25;CAD;65.23
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;UKG;;100095;UKG;10.2025;EUR;40.25;CAD;65.23
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;SAP;;120095;SAPSF;10.2025;EUR;36.90;CAD;59.80
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;SAP;;120095;SAPSF;10.2025;EUR;40.25;CAD;65.23
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;WFS;;110095;WFS;10.2025;EUR;40.25;CAD;65.23
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;WFS;;110095;WFS;10.2025;EUR;40.25;CAD;65.23
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;CBL_000;;200095;700;10.2025;EUR;40.25;CAD;65.23
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;SAP;;120095;SAPSF;10.2025;EUR;21.93;CAD;35.55
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;SAP;;120095;SAPSF;10.2025;EUR;21.93;CAD;35.55
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;CBL_000;;800095;700;10.2025;EUR;40.25;CAD;65.23
10/31/2025;F095;626200;EXP. IN-RGY CA;100001387;40;SAP;;120095;SAPSF;10.2025;EUR;40.25;CAD;65.23
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;SAP;;120095;SAPSF;11.2025;EUR;39.85;CAD;64.59
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;WFS;;110095;WFS;11.2025;EUR;21.31;CAD;34.54
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;SAP;;120095;SAPSF;11.2025;EUR;80.48;CAD;130.46
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;CBL_000;;300095;700;11.2025;EUR;40.24;CAD;65.23
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;CBL_000;;200095;700;TPS/TVQ à reclasser;EUR;40.24;CAD;65.23
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;SAP;;120095;SAPSF;TPS/TVQ à reclasser;EUR;40.24;CAD;65.23
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;CBL_000;;200095;700;11.2025;EUR;40.24;CAD;65.23
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;SAP;;120095;SAPSF;11.2025;EUR;20.70;CAD;33.55
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;INT_WD;;150095;WORKDAY;TPS/TVQ à reclasser;EUR;21.31;CAD;34.54
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;CBL_000;;800095;700;TPS/TVQ à reclasser;EUR;40.94;CAD;66.37
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;SAP;;120095;SAPSF;11.2025;EUR;26.83;CAD;43.49
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;SAP;;120095;SAPSF;11.2025;EUR;107.31;CAD;173.95
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;CBL_000;;500095;700;11.2025;EUR;34.83;CAD;56.46
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;CBL_000;;800095;700;TPS/TVQ à reclasser;EUR;40.23;CAD;65.22
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;CBL_000;;500095;700;11.2025;EUR;40.24;CAD;65.23
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;WFS;;110095;WFS;11.2025;EUR;40.24;CAD;65.23
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;WFS;;110095;WFS;11.2025;EUR;59.61;CAD;96.62
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;SAP;;120095;SAPSF;11.2025;EUR;40.24;CAD;65.23
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;WFS;;110095;WFS;11.2025;EUR;81.89;CAD;132.74
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;SAP;;120095;SAPSF;11.2025;EUR;40.24;CAD;65.23
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;SAP;;120095;SAPSF;TPS/TVQ à reclasser;EUR;185.07;CAD;300.00
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;CBL_000;;200095;700;TPS/TVQ à reclasser;EUR;40.24;CAD;65.23
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;UKG;;100095;UKG;11.2025;EUR;40.24;CAD;65.23
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;SAP;;120095;SAPSF;11.2025;EUR;28.09;CAD;45.54
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;UKG;;100095;UKG;11.2025;EUR;120.80;CAD;195.81
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;WFS;;110095;WFS;11.2025;EUR;36.43;CAD;59.05
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;SAP;;120095;SAPSF;TPS/TVQ à reclasser;EUR;46.27;CAD;75.00
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;SAP;;120095;SAPSF;TPS/TVQ à reclasser;EUR;40.24;CAD;65.23
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;SAP;;120095;SAPSF;TPS/TVQ à reclasser;EUR;40.24;CAD;65.23
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;UKG;;100095;UKG;11.2025;EUR;362.18;CAD;587.09
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;WFS;;110095;WFS;TPS/TVQ à reclasser;EUR;81.89;CAD;132.74
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;CBL_000;;800095;700;11.2025;EUR;76.32;CAD;123.72
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;CBL_000;;800095;700;TPS/TVQ à reclasser;EUR;201.20;CAD;326.15
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;UKG;;100095;UKG;11.2025;EUR;33.34;CAD;54.05
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;UKG;;100095;UKG;11.2025;EUR;25.55;CAD;41.41
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;UKG;;100095;UKG;11.2025;EUR;25.55;CAD;41.41
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;UKG;;100095;UKG;11.2025;EUR;25.55;CAD;41.41
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;CBL_000;;300095;700;11.2025;EUR;40.94;CAD;66.37
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;UKG;;100095;UKG;11.2025;EUR;40.38;CAD;65.45
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;SAP;;120095;SAPSF;11.2025;EUR;40.24;CAD;65.23
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;WFS;;110095;WFS;11.2025;EUR;40.24;CAD;65.23
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;CBL_000;;200095;700;11.2025;EUR;40.24;CAD;65.23
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;SAP;;120095;SAPSF;11.2025;EUR;21.92;CAD;35.54
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;WFS;;110095;WFS;11.2025;EUR;80.48;CAD;130.46
11/30/2025;F095;626200;EXP. IN-RGY CA;100001494;40;SAP;;120095;SAPSF;11.2025;EUR;40.24;CAD;65.23
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;40.15;CAD;64.59
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;34.96;CAD;56.25
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;34.96;CAD;56.25
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;34.98;CAD;56.27
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;34.98;CAD;56.27
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;34.98;CAD;56.27
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;34.98;CAD;56.27
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;34.96;CAD;56.25
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;34.98;CAD;56.27
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;34.98;CAD;56.27
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;34.98;CAD;56.27
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;18.18;CAD;29.24
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;WFS;;110095;WFS;12.2025;EUR;21.47;CAD;34.54
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;31.41;CAD;50.54
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;25.81;CAD;41.52
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;25.81;CAD;41.52
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;40.55;CAD;65.23
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;CBL_000;;300095;700;12.2025;EUR;40.55;CAD;65.23
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;40.55;CAD;65.23
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;40.55;CAD;65.23
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;40.55;CAD;65.23
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;40.55;CAD;65.23
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;40.55;CAD;65.23
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;40.55;CAD;65.23
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;CBL_000;;200095;700;12.2025;EUR;40.55;CAD;65.23
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;40.55;CAD;65.23
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;CBL_000;;200095;700;12.2025;EUR;40.55;CAD;65.23
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;20.85;CAD;33.55
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;20.85;CAD;33.55
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;INT_WD;;150095;WORKDAY;12.2025;EUR;24.58;CAD;39.54
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;CBL_000;;500095;700;12.2025;EUR;35.09;CAD;56.46
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;CBL_000;;500095;700;12.2025;EUR;40.55;CAD;65.23
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;WFS;;110095;WFS;12.2025;EUR;40.55;CAD;65.23
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;CBL_000;;300095;700;12.2025;EUR;162.18;CAD;260.92
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;40.55;CAD;65.23
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;40.55;CAD;65.23
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;44.92;CAD;72.26
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;CBL_000;;200095;700;12.2025;EUR;40.55;CAD;65.23
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;37.62;CAD;60.53
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;37.62;CAD;60.53
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;UKG;;100095;UKG;12.2025;EUR;40.55;CAD;65.23
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;SAP;;120095;SAPSF;12.2025;EUR;28.31;CAD;45.54
12/31/2025;F095;626200;EXP. IN-RGY CA;100001701;40;WFS;;110095;WFS;12.2025;EUR;39.19;CAD;63.05
